RowId , Time  , TimeInterval  , F00E:3216  , F00E:3217  , F00E:3218  , F00E:3219  , F00E:3220  , F00E:3221  , F00E:3222  , F00E:3223  , F00E:3224  , F00E:5714  , F00E:3225  , Difference  , Label 
934,1543527867.166664,0.05006289482116699,520.9,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,1.0012523716066821,-1.0
935,1543527867.216641,0.04997706413269043,515.7,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,5.200240159291254,-1.0
936,1543527867.2676,0.050959110260009766,509.1,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,6.600196799742671,-1.0
937,1543527867.317611,0.05001091957092285,503.4,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,5.700219468682099,-1.0
938,1543527867.367594,0.04998302459716797,494.6,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,8.80014194791909,-1.0
939,1543527867.41662,0.0490260124206543,488.9,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,5.700210914147537,-1.0
940,1543527867.466682,0.050061941146850586,480.0,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,8.900140856812286,-1.0
941,1543527867.516598,0.04991602897644043,473.9,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,6.100204228650006,-1.0
942,1543527867.566653,0.05005502700805664,469.3,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,4.60027233161787,-1.0
943,1543527867.616591,0.04993796348571777,462.6,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,6.700186102930337,-1.0
944,1543527867.666664,0.05007290840148926,459.0,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,3.600348221265004,-1.0
945,1543527867.716033,0.049369096755981445,453.8,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,5.200234398857922,-1.0
946,1543527867.767589,0.05155611038208008,449.9,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,3.9003413716682025,-1.0
947,1543527867.815592,0.04800295829772949,445.9,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,4.000289603128137,-1.0
948,1543527867.866723,0.05113101005554199,442.9,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,3.000437328940083,-1.0
949,1543527867.916702,0.04997897148132324,439.1,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,3.8003288311385455,-1.0
950,1543527867.966725,0.05002307891845703,428.9,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,10.200122661535541,-1.0
951,1543527868.015636,0.04891085624694824,422.4,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,6.500184113461563,-1.0
952,1543527868.066858,0.05122208595275879,405.7,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,16.700078713702872,-1.0
953,1543527868.115629,0.048770904541015625,386.0,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,19.700060522988746,-1.0
954,1543527868.16706,0.05143094062805176,375.0,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,11.000120554677839,-1.0
955,1543527868.215632,0.04857206344604492,362.8,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,12.200097024963608,-1.0
956,1543527868.266674,0.05104207992553711,349.3,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,13.50009671798334,-1.0
957,1543527868.31563,0.04895591735839844,340.0,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,9.300129086949216,-1.0
958,1543527868.366672,0.05104207992553711,336.4,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,3.600362432588912,-1.0
959,1543527868.415624,0.04895186424255371,323.8,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,12.600095263688031,-1.0
960,1543527868.466674,0.05105018615722656,315.2,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,8.600151773338768,-1.0
961,1543527868.515625,0.048950910568237305,308.0,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,7.200166706306409,-1.0
962,1543527868.566672,0.05104708671569824,304.3,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,3.7003527127851634,-1.0
963,1543527868.616611,0.04993891716003418,297.9,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,6.40019492855392,-1.0
964,1543527868.666682,0.050071001052856445,292.1,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,5.800216127231128,-1.0
965,1543527868.715611,0.04892897605895996,287.1,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,5.000239529154505,-1.0
966,1543527868.766675,0.05106401443481445,282.1,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,5.000261202373238,-1.0
967,1543527868.816609,0.04993391036987305,278.8,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,3.300377959043494,-1.0
968,1543527868.866663,0.050054073333740234,276.6,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,2.200569341033449,-1.0
969,1543527868.915619,0.04895591735839844,268.8,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,7.80015370924132,-1.0
970,1543527868.967597,0.051978111267089844,259.5,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,9.300145743896014,-1.0
971,1543527869.016901,0.04930400848388672,253.6,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,5.90020660960939,-1.0
972,1543527869.066776,0.04987502098083496,251.8,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,1.8006909351060356,-1.0
973,1543527869.116716,0.049939870834350586,252.0,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.20614071627034428,-1.0
974,1543527869.166779,0.050063133239746094,252.7,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.7017879540882597,-1.0
975,1543527869.216725,0.04994606971740723,258.8,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,6.100204473915966,-1.0
976,1543527869.267726,0.05100083351135254,275.5,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,16.700077909924406,-1.0
977,1543527869.315721,0.04799509048461914,298.0,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,22.500051390234685,-1.0
978,1543527869.366768,0.05104684829711914,325.2,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,27.200048071537413,-1.0
979,1543527869.416719,0.04995107650756836,345.4,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,20.200061789775784,-1.0
980,1543527869.466854,0.050135135650634766,373.9,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,28.500044097609823,-1.0
981,1543527869.516717,0.04986286163330078,399.9,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,26.000047814938792,-1.0
982,1543527869.566766,0.0500490665435791,421.2,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,21.300058801414956,-1.0
983,1543527869.616712,0.04994606971740723,452.7,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,31.500039597125724,-1.0
984,1543527869.666767,0.05005478858947754,478.0,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,25.300049515636942,-1.0
985,1543527869.716698,0.04993104934692383,491.8,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,13.800090330320327,-1.0
986,1543527869.766759,0.05006098747253418,506.7,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,14.900084097727433,-1.0
987,1543527869.816708,0.04994916915893555,516.0,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,9.30013413516188,-1.0
988,1543527869.866762,0.05005383491516113,528.8,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,12.800097866709592,-1.0
989,1543527869.916909,0.050147056579589844,533.1,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,4.3002924012181385,-1.0
990,1543527869.966749,0.04983997344970703,546.8,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,13.700090660913585,-1.0
991,1543527870.016683,0.04993414878845215,553.0,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,6.200201079649336,-1.0
992,1543527870.067667,0.05098390579223633,555.5,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,2.500520038040007,-1.0
993,1543527870.116673,0.049005985260009766,558.0,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,2.500481053469699,-1.0
994,1543527870.16675,0.050076961517333984,560.0,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,2.000627113948262,-1.0
995,1543527870.216668,0.04991793632507324,561.0,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,1.0012451376441065,-1.0
996,1543527870.267667,0.05099916458129883,561.6,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.6021644989889057,-1.0
997,1543527870.316671,0.04900383949279785,562.2,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.6020011275797347,-1.0
998,1543527870.366899,0.050228118896484375,562.8,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.6020999607937444,-1.0
999,1543527870.416665,0.04976606369018555,563.0,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.20609918629205565,-1.0
1000,1543527870.46672,0.05005502700805664,563.4,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.40311981994012425,-1.0
1001,1543527870.516669,0.049948930740356445,563.6,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.2061429284223476,-1.0
1002,1543527870.566718,0.0500490665435791,563.1,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.5024986757087652,-1.0
1003,1543527870.61666,0.0499420166015625,562.3,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.801557369426562,-1.0
1004,1543527870.666709,0.050048828125,562.1,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.20616715695124685,-1.0
1005,1543527870.716653,0.049944162368774414,561.5,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.6020751035457839,-1.0
1006,1543527870.767652,0.05099892616271973,561.3,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.20640252662317327,-1.0
1007,1543527870.816654,0.04900193214416504,560.5,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.8015018261606762,-1.0
1008,1543527870.866711,0.05005693435668945,560.1,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.4031213337282464,-1.0
1009,1543527870.916655,0.049944162368774414,559.1,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,1.0012464392307419,-1.0
1010,1543527870.966711,0.05005598068237305,558.1,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,1.0012520230718185,-1.0
1011,1543527871.0167,0.04998898506164551,554.6,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,3.5003569679556836,-1.0
1012,1543527871.066763,0.05006289482116699,552.0,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,2.600481935892008,-1.0
1013,1543527871.115745,0.04898214340209961,549.0,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,3.0004000430602407,-1.0
1014,1543527871.167701,0.0519559383392334,547.5,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,1.5009024828365893,-1.0
1015,1543527871.217695,0.04999399185180664,545.5,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,2.000625714234249,-1.0
1016,1543527871.267697,0.050002098083496094,542.9,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,2.6004807651429727,-1.0
1017,1543527871.316702,0.04900479316711426,537.4,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,5.500218401515566,-1.0
1018,1543527871.366755,0.05005311965942383,534.3,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,3.10040423393083,-1.0
1019,1543527871.416691,0.04993605613708496,528.2,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,6.100204391936821,-1.0
1020,1543527871.466755,0.0500638484954834,525.1,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,3.100404232556975,-1.0
1021,1543527871.516689,0.04993414878845215,521.0,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,4.100304066290381,-1.0
1022,1543527871.566758,0.05006885528564453,514.5,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,6.500192836248433,-1.0
1023,1543527871.616691,0.04993319511413574,511.4,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,3.1004021259149805,-1.0
1024,1543527871.666752,0.05006098747253418,506.8,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,4.600272396151917,-1.0
1025,1543527871.716692,0.049939870834350586,500.7,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,6.1002044232442305,-1.0
1026,1543527871.767688,0.05099606513977051,497.7,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,3.000433587701309,-1.0
1027,1543527871.816689,0.04900097846984863,493.2,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,4.5002672227615355,-1.0
1028,1543527871.866748,0.05005908012390137,489.1,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,4.100305724099324,-1.0
1029,1543527871.916683,0.04993486404418945,486.1,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,3.000415555565053,-1.0
1030,1543527871.967681,0.05099797248840332,481.0,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,5.10025508414998,-1.0
1031,1543527872.016711,0.04903006553649902,473.3,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,7.700156350359654,-1.0
1032,1543527872.066934,0.05022311210632324,468.7,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,4.600274316206586,-1.0
1033,1543527872.116711,0.04977679252624512,462.1,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,6.600187719169426,-1.0
1034,1543527872.167158,0.05044698715209961,460.1,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,2.0006362357194174,-1.0
1035,1543527872.216707,0.049549102783203125,459.1,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,1.0012272068731254,-1.0
1036,1543527872.267952,0.05124497413635254,457.0,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,2.100625840875518,-1.0
1037,1543527872.31771,0.049757957458496094,452.5,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,4.500275332193469,-1.0
1038,1543527872.366829,0.049118995666503906,451.0,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,1.5008041457856711,-1.0
1039,1543527872.416707,0.04987812042236328,448.2,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,2.8004443224544433,-1.0
1040,1543527872.466823,0.05011606216430664,446.1,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,2.100597933042634,-1.0
1041,1543527872.516702,0.049878835678100586,439.9,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,6.20020063824757,-1.0
1042,1543527872.56694,0.05023813247680664,436.3,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,3.6003505383571612,-1.0
1043,1543527872.616704,0.04976391792297363,434.9,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,1.4008842466123255,-1.0
1044,1543527872.667169,0.05046510696411133,431.8,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,3.100410814502936,-1.0
1045,1543527872.716693,0.04952383041381836,430.9,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.9013620225971705,-1.0
1046,1543527872.767865,0.05117201805114746,427.7,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,3.2004095506597032,-1.0
1047,1543527872.816744,0.048879146575927734,427.5,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.20589907292066267,-1.0
1048,1543527872.866745,0.050000905990600586,427.0,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.5024951233037643,-1.0
1049,1543527872.916702,0.0499570369720459,425.4,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,1.6007797185957817,-1.0
1050,1543527872.966753,0.050050973892211914,424.9,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.5024988644879745,-1.0
1051,1543527873.016772,0.050019025802612305,424.3,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.6020813100926501,-1.0
1052,1543527873.066823,0.050050973892211914,422.4,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,1.9006591227804024,-1.0
1053,1543527873.116768,0.04994487762451172,422.3,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.11177880862372193,-1.0
1054,1543527873.166935,0.050167083740234375,421.7,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.6020936685156096,-1.0
1055,1543527873.216767,0.04983210563659668,421.2,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.5024772143714646,-1.0
1056,1543527873.26776,0.05099296569824219,420.5,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.7018558471272921,-1.0
1057,1543527873.316765,0.04900503158569336,419.5,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,1.001202000099256,-1.0
1058,1543527873.367755,0.05098986625671387,418.2,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,1.3010011168440934,-1.0
1059,1543527873.416758,0.04900312423706055,418.1,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.11137887290163528,-1.0
1060,1543527873.466813,0.05005502700805664,417.3,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.8015651016781077,-1.0
1061,1543527873.516796,0.04998302459716797,417.0,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.3041353447599195,-1.0
1062,1543527873.566813,0.05001688003540039,416.6,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.403114982895263,-1.0
1063,1543527873.666813,0.09999990463256836,416.2,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.4153291269275864,-1.0
1064,1543527873.716756,0.04994320869445801,414.6,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,1.6015617368377746,-1.0
1065,1543527873.767856,0.05109977722167969,414.3,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.30432306005767995,-1.0
1066,1543527873.816749,0.04889321327209473,413.9,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.4029831450923989,-1.0
1067,1543527873.866804,0.05005478858947754,412.9,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,1.0012526310167456,-1.0
1068,1543527873.91694,0.05013608932495117,411.9,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,1.00125602822785,-1.0
1069,1543527873.967754,0.050813913345336914,410.3,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,1.600806831955299,-1.0
1070,1543527874.016804,0.049050092697143555,408.5,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,1.8006690486196841,-1.0
1071,1543527874.066805,0.050000905990600586,406.5,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,2.0006251509580197,-1.0
1072,1543527874.116754,0.04994916915893555,404.6,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,1.9006564450674093,-1.0
1073,1543527874.166825,0.050071001052856445,403.6,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,1.001252775271782,-1.0
1074,1543527874.216753,0.04992794990539551,402.4,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,1.2010382261383257,-1.0
1075,1543527874.266811,0.05005788803100586,401.6,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.8015646006642063,-1.0
1076,1543527874.316759,0.04994821548461914,400.6,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,1.0012466410721013,-1.0
1077,1543527874.366811,0.05005192756652832,397.4,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,3.2003914145319183,-1.0
1078,1543527874.416745,0.04993391036987305,395.9,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,1.500830906309197,-1.0
1079,1543527874.466818,0.05007314682006836,393.7,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,2.2005697760850946,-1.0
1080,1543527874.516742,0.04992389678955078,392.1,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,1.600778691058235,-1.0
1081,1543527874.566797,0.05005502700805664,389.6,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,2.5005010543736854,-1.0
1082,1543527874.616745,0.04994797706604004,386.5,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,3.1004023628995028,-1.0
1083,1543527874.666795,0.05005002021789551,386.0,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.5024987710797078,-1.0
1084,1543527874.716742,0.04994702339172363,383.6,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,2.40051967618554,-1.0
1085,1543527874.767732,0.05098986625671387,380.3,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,3.300394075558583,-1.0
1086,1543527874.816745,0.04901313781738281,377.6,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,2.7004455549286615,-1.0
1087,1543527874.866786,0.05004096031188965,375.7,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,1.9006591367544434,-1.0
1088,1543527874.916726,0.04994010925292969,374.5,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,1.201038727386883,-1.0
1089,1543527874.966789,0.05006289482116699,373.8,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.7017879369967505,-1.0
1090,1543527875.017803,0.051013946533203125,372.8,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,1.0013008175569675,-1.0
1091,1543527875.067798,0.04999494552612305,372.2,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.602080171523062,-1.0
1092,1543527875.116794,0.0489962100982666,371.1,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,1.1010911070735125,-1.0
1093,1543527875.166854,0.05005979537963867,370.0,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,1.1011390077220733,-1.0
1094,1543527875.216793,0.04993915557861328,368.3,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,1.7007333517673568,-1.0
1095,1543527875.267792,0.05099892616271973,367.6,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.7018561202863629,-1.0
1096,1543527875.316788,0.0489959716796875,366.4,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,1.2010015058556784,-1.0
1097,1543527875.366845,0.05005693435668945,365.7,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.7017883030650881,-1.0
1098,1543527875.41679,0.04994511604309082,363.6,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,2.1005938510620634,-1.0
1099,1543527875.466844,0.050054073333740234,361.6,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,2.0006262574826392,-1.0
1100,1543527875.516834,0.049989938735961914,360.5,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,1.1011353223324196,-1.0
1101,1543527875.56684,0.05000591278076172,359.6,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.9013881470089156,-1.0
1102,1543527875.616788,0.04994797706604004,357.4,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,2.200566927809681,-1.0
1103,1543527875.666853,0.050065040588378906,357.1,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.3041488484162927,-1.0
1104,1543527875.715777,0.04892396926879883,353.7,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,3.4003521665870142,-1.0
1105,1543527875.767776,0.05199909210205078,352.8,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.9015061630182215,-1.0
1106,1543527875.816779,0.049002885818481445,352.2,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.602005199371783,-1.0
1107,1543527875.866834,0.05005502700805664,351.0,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,1.2010439678587261,-1.0
1108,1543527875.916768,0.04993414878845215,350.5,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,0.5024872474270081,-1.0
1109,1543527875.966849,0.05008101463317871,348.6,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,1.90065991950064,-1.0
1110,1543527876.016824,0.049974918365478516,347.6,14.9995,3.0,3.0,3.0,3.0,31.0,3.0,31.0,7.0,31.0,1.0012479731425448,-1.0
